id_solicitud,fecha_solicitud,departamento,zona,tipo_beneficio,canal,nivel_educativo_tutor,num_personas_hogar,ingreso_hogar,puntaje_focalizacion,estado_solicitud,gestor_asignado,tiempo_ciclo_dias,fecha_decision,fecha_entrega,costo_atencion,costo_beneficio,permanencia_escolar,transito_educacion_superior,ingreso_hogar_posterior,satisfaccion_servicio
SOL-01453,2025-09-13,Córdoba,Rural,Plan_movil,Digital,Secundaria,6,1399000,55.1,Rechazada,Gestor_05,1,2025-09-14,,14100,,0.0,1.0,1301000.0,
SOL-01454,2025-08-03,Cesar,Urbano,Biblioteca_digital,Presencial,Secundaria,7,1164000,60.0,Aprobada,Gestor_10,7,2025-08-10,2025-08-12,21300,58800.0,,,1338000.0,4.0
SOL-01455,2025-12-26,Atlántico,Urbano,Computador,Digital,Universitario,6,1744000,23.2,Rechazada,Gestor_08,9,2026-01-04,,22900,,1.0,0.0,1512000.0,
SOL-01456,2026-05-08,Norte de Santander,Rural,Beca,Presencial,Primaria,6,963000,68.0,Rechazada,Gestor_08,13,2026-05-21,,30200,,1.0,1.0,1092000.0,
SOL-01457,2025-05-05,La Guajira,Rural,Beca,Digital,Secundaria,3,1186000,53.3,Aprobada,Gestor_05,13,2025-05-18,2025-05-23,24300,2804400.0,0.0,0.0,1160000.0,5.0
SOL-01458,2025-07-30,La Guajira,Urbano,Internet,Digital,Secundaria,3,945000,62.6,Aprobada,Gestor_04,1,2025-07-31,2025-08-07,13300,377000.0,1.0,1.0,993000.0,5.0
SOL-01459,2025-12-20,Atlántico,Urbano,Plan_movil,Digital,Primaria,6,783000,75.0,Rechazada,Gestor_06,3,2025-12-23,,21900,,1.0,0.0,843000.0,
SOL-01460,2026-01-10,La Guajira,Urbano,Beca,Presencial,Secundaria,8,1098000,60.4,Rechazada,Gestor_10,15,2026-01-25,,30800,,1.0,0.0,1082000.0,
SOL-01461,2026-05-12,Magdalena,Urbano,Biblioteca_digital,Digital,Secundaria,5,1008000,57.4,Aprobada,Gestor_05,1,2026-05-13,2026-05-15,7700,49000.0,1.0,0.0,1177000.0,3.0
SOL-01462,2025-05-08,La Guajira,Urbano,Biblioteca_digital,Presencial,Secundaria,4,939000,64.4,Aprobada,Gestor_08,12,2025-05-20,2025-05-20,35900,48900.0,1.0,0.0,1219000.0,3.0
SOL-01463,2024-12-26,Atlántico,Urbano,Internet,Digital,Universitario,2,1489000,38.4,Aprobada,Gestor_09,7,2025-01-02,2025-01-05,18800,339200.0,1.0,0.0,1833000.0,4.0
SOL-01464,2025-06-07,La Guajira,Urbano,Computador,Digital,Secundaria,3,972000,64.6,Aprobada,Gestor_13,6,2025-06-13,2025-06-30,9500,956800.0,,0.0,1059000.0,4.0
SOL-01465,2025-10-05,Norte de Santander,Urbano,Computador,Presencial,Tecnico,6,1348000,43.3,Rechazada,Gestor_01,8,2025-10-13,,30000,,1.0,1.0,1376000.0,
SOL-01466,2025-09-13,Atlántico,Rural,Internet,Presencial,Primaria,2,842000,65.2,Aprobada,Gestor_09,21,2025-10-04,2025-10-09,32000,436300.0,0.0,1.0,864000.0,3.0
SOL-01467,2025-10-12,Norte de Santander,Urbano,Plan_movil,Digital,Secundaria,3,1082000,44.2,Rechazada,Gestor_13,2,2025-10-14,,19900,,1.0,,1220000.0,
SOL-01468,2026-06-01,Magdalena�,Urbano,Computador,Presencial,Primaria,4,714000,74.5,Rechazada,Gestor_09,16,2026-06-17,,39100,,1.0,,772000.0,
SOL-01469,2025-06-15,Córdoba,Urbano,Computador,Digital,Universitario,5,1666000,14.1,Rechazada,Gestor_06,1,2025-06-16,,14500,,0.0,0.0,1618000.0,
SOL-01470,2026-02-13,Sucre,Urbano,Biblioteca_digital,Presencial,Tecnico,6,1473000,43.4,Rechazada,Gestor_11,18,2026-03-03,,42900,,0.0,,1572000.0,
SOL-01471,2025-08-10,Cesar,Rural,Computador,Presencial,Secundaria,4,1120000,71.2,Aprobada,Gestor_10,17,2025-08-27,2025-09-11,38900,861900.0,1.0,,1112000.0,4.0
SOL-01472,2025-11-18,Sucre,Urbano,Internet,Digital,Tecnico,8,1156000,35.8,Rechazada,Gestor_05,6,2025-11-24,,12100,,0.0,0.0,1237000.0,
SOL-01473,2025-03-03,Córdoba,Urbano,Plan_movil,Digital,Secundaria,3,1281000,49.7,Rechazada,Gestor_07,8,2025-03-11,,11200,,1.0,1.0,1469000.0,
SOL-01474,2025-04-29,Magdalena,Rural,Internet,Digital,Universitario,6,1636000,35.1,Rechazada,Gestor_11,9,2025-05-08,,11000,,1.0,0.0,1799000.0,
SOL-01475,2025-02-03,Bolívar,Urbano,Internet,Digital,Tecnico,2,1597000,22.6,Aprobada,Gestor_08,5,2025-02-08,2025-02-12,22000,399300.0,1.0,0.0,1851000.0,4.0
SOL-01476,2025-12-19,La Guajira,Rural,Plan_movil,Presencial,Universitario,8,1714000,33.1,Aprobada,Gestor_09,16,2026-01-04,2026-01-06,30800,274000.0,1.0,1.0,2108000.0,4.0
SOL-01477,2025-05-25,Sucre,Urbano,Computador,Digital,Secundaria,8,911000,71.7,Aprobada,Gestor_09,11,2025-06-05,2025-06-18,20600,979200.0,1.0,0.0,997000.0,4.0
SOL-01478,2025-12-13,Sucre,Urbano,Internet,Presencial,Primaria,7,847000,68.0,Rechazada,Gestor_10,17,2025-12-30,,35300,,0.0,0.0,729000.0,
SOL-01479,2025-03-07,Sucre,Urbano,Computador,Presencial,Secundaria,5,1409000,51.6,Rechazada,Gestor_11,15,2025-03-22,,38300,,0.0,0.0,1629000.0,
SOL-01480,2025-03-18,Magdalena,Urbano,Internet,Presencial,Primaria,8,1081000,79.7,Aprobada,Gestor_03,20,2025-04-07,2025-04-11,27700,422600.0,0.0,1.0,,3.0
SOL-01481,2026-02-04,Sucre,Rural,Internet,Presencial,Secundaria,3,1135000,50.6,Rechazada,Gestor_13,19,2026-02-23,,37500,,1.0,1.0,1213000.0,
SOL-01482,2025-12-25,Atl�ntico,Rural,Plan_movil,Presencial,Secundaria,5,1141000,66.5,Aprobada,Gestor_08,14,2026-01-08,2026-01-11,30900,258900.0,1.0,1.0,1305000.0,4.0
SOL-01483,2025-09-30,Cesar,Urbano,Computador,Presencial,Secundaria,6,1246000,51.3,Rechazada,Gestor_01,1,2025-10-01,,31800,,1.0,0.0,1382000.0,
SOL-01484,2025-08-05,Atlántico,Urbano,Computador,Digital,Primaria,7,1029000,89.1,Aprobada,Gestor_07,2,2025-08-07,2025-08-25,18400,835200.0,0.0,0.0,1244000.0,4.0
SOL-01485,2025-09-22,Bolívar,Rural,Internet,Presencial,Primaria,4,870000,80.3,Aprobada,Gestor_12,16,2025-10-08,2025-10-12,30700,298700.0,1.0,1.0,973000.0,2.0
SOL-01486,2025-03-05,bolívar,Rural,Beca,Presencial,Secundaria,5,906000,60.3,Aprobada,Gestor_15,33,2025-04-07,2025-04-13,23500,2247900.0,0.0,1.0,1135000.0,3.0
SOL-01487,2025-11-06,Magdalena,Urbano,Biblioteca_digital,Digital,Universitario,2,1416000,43.7,Aprobada,Gestor_05,12,2025-11-18,2025-11-19,11800,57500.0,1.0,1.0,1705000.0,5.0
SOL-01488,2025-10-09,La Guajira,Urbano,Biblioteca_digital,Presencial,Secundaria,3,1510000,68.3,Aprobada,Gestor_13,13,2025-10-22,2025-10-23,28700,64600.0,1.0,0.0,1632000.0,5.0
SOL-01489,2026-04-15,Magdalena,Urbano,Beca,Presencial,Secundaria,2,884000,62.9,Rechazada,Gestor_13,8,2026-04-23,,34100,,1.0,1.0,,
SOL-01490,2025-03-11,Magdalena,Rural,Beca,Presencial,Tecnico,5,1427000,30.1,Rechazada,Gestor_02,14,2025-03-25,,25100,,1.0,1.0,1392000.0,
SOL-01491,2026-02-14,Bolívar,Urbano,Plan_movil,Presencial,Secundaria,7,1471000,54.4,Aprobada,Gestor_02,22,2026-03-08,2026-03-13,34900,266900.0,1.0,1.0,1408000.0,4.0
SOL-01492,2025-10-23,Bolívar,Urbano,Biblioteca_digital,Presencial,Secundaria,4,918000,68.7,Aprobada,Gestor_08,6,2025-10-29,2025-10-29,16800,51800.0,1.0,1.0,931000.0,3.0
SOL-01493,2026-04-04,Bolívar,Rural,Plan_movil,Presencial,Secundaria,4,743000,49.6,Aprobada,Gestor_05,7,2026-04-11,2026-04-17,26600,235800.0,1.0,0.0,923000.0,4.0
SOL-01494,2025-04-02,Atlántico,Urbano,Computador,Digital,Primaria,2,505000,68.9,Rechazada,Gestor_14,5,2025-04-07,,11200,,0.0,1.0,,
SOL-01495,2025-02-03,Cesar,Urbano,Internet,Presencial,Universitario,6,1500000,21.8,Aprobada,Gestor_12,15,2025-02-18,2025-02-20,28000,337500.0,0.0,1.0,,5.0
SOL-01496,2025-01-12,La Guajira,Urbano,Computador,Presencial,Primaria,6,566000,78.2,Aprobada,Gestor_11,12,2025-01-24,2025-02-03,30800,1005700.0,1.0,0.0,611000.0,5.0
SOL-01497,2025-09-23,Cesar,Urbano,Computador,Digital,Secundaria,7,1199000,67.7,Aprobada,Gestor_03,8,2025-10-01,2025-10-15,18800,964400.0,0.0,0.0,1296000.0,4.0
SOL-01498,2025-02-16,magdalena,Urbano,Computador,Presencial,Primaria,4,844000,82.7,Aprobada,Gestor_01,20,2025-03-08,2025-03-18,40100,972100.0,1.0,0.0,1022000.0,4.0
SOL-01499,2026-04-29,Bolívar,Urbano,Internet,Presencial,Primaria,2,571000,68.2,Aprobada,Gestor_11,13,2026-05-12,2026-05-16,30500,317200.0,1.0,0.0,586000.0,4.0
SOL-01500,2026-04-20,Córdoba,Urbano,Computador,Digital,Tecnico,2,1072000,48.1,Aprobada,Gestor_07,5,2026-04-25,2026-05-02,18300,1043100.0,,0.0,,4.0
SOL-01501,2025-03-21,Cesar,Urbano,Plan_movil,Digital,Primaria,2,1079000,67.8,Aprobada,Gestor_11,1,2025-03-22,2025-03-24,14800,288500.0,1.0,0.0,1242000.0,4.0
SOL-01502,2026-04-07,Magdalena,Rural,Biblioteca_digital,Digital,Primaria,5,889000,73.3,Aprobada,Gestor_12,6,2026-04-13,2026-04-14,15000,59900.0,0.0,0.0,964000.0,4.0
SOL-01503,2025-12-10,Atlántico,Rural,Plan_movil,Presencial,Secundaria,7,1280000,64.2,Rechazada,Gestor_03,13,2025-12-23,,40500,,1.0,0.0,1285000.0,
SOL-01504,2026-01-13,Bolívar,Urbano,Internet,Digital,Primaria,6,967000,83.5,Rechazada,Gestor_07,4,2026-01-17,,14500,,0.0,0.0,987000.0,
SOL-01505,2026-03-25,Magdalena,Urbano,Beca,Presencial,Primaria,6,781000,57.8,Aprobada,Gestor_12,18,2026-04-12,2026-04-21,32600,2364900.0,0.0,0.0,871000.0,3.0
SOL-01506,2026-04-10,Magdalena,Urbano,Plan_movil,Presencial,Tecnico,5,1457000,45.8,Rechazada,Gestor_02,16,2026-04-26,,28400,,1.0,0.0,1432000.0,
SOL-01507,2025-05-29,Cesar,Urbano,Beca,Presencial,Tecnico,3,1347000,56.3,Rechazada,Gestor_04,21,2025-06-19,,39200,,1.0,0.0,1636000.0,
SOL-01508,2025-06-10,cesar,Urbano,Plan_movil,Digital,Universitario,5,1264000,31.9,Aprobada,Gestor_02,6,2025-06-16,2025-06-18,21100,230800.0,1.0,,,4.0
SOL-01509,2026-04-24,Cesar,Urbano,Computador,Presencial,Tecnico,7,1122000,45.7,Aprobada,Gestor_04,20,2026-05-14,2026-05-25,36800,1077900.0,1.0,,1365000.0,3.0
SOL-01510,2026-03-25,Sucre,Urbano,Computador,Digital,Secundaria,2,1483000,55.5,Aprobada,Gestor_05,4,2026-03-29,2026-04-06,15500,769000.0,1.0,0.0,,4.0
SOL-01511,2025-08-05,Sucre,Urbano,Beca,Digital,Primaria,5,645000,86.0,Aprobada,Gestor_15,7,2025-08-12,2025-08-20,15600,2491500.0,1.0,0.0,748000.0,3.0
SOL-01512,2026-01-05,La Guajira,Urbano,Computador,Presencial,Tecnico,2,1416000,40.9,Rechazada,Gestor_14,13,2026-01-18,,44000,,,,1436000.0,
SOL-01513,2025-10-09,Norte de Santander,Urbano,Plan_movil,Digital,Tecnico,7,1306000,44.2,Aprobada,Gestor_08,5,2025-10-14,2025-10-19,15500,264500.0,0.0,0.0,1615000.0,5.0
SOL-01514,2026-01-17,Atlántico,Urbano,Plan_movil,Presencial,Tecnico,8,1380000,41.2,Aprobada,Gestor_02,16,2026-02-02,2026-02-05,31500,262000.0,1.0,1.0,1575000.0,4.0
SOL-01515,2025-07-17,Atlántico,Urbano,Beca,Presencial,Secundaria,7,1066000,60.9,Rechazada,Gestor_10,21,2025-08-07,,28900,,0.0,,1050000.0,
SOL-01516,2025-06-15,Atlántico,Urbano,Internet,Presencial,Primaria,4,926000,86.4,Aprobada,Gestor_03,13,2025-06-28,2025-07-02,31100,372600.0,1.0,0.0,826000.0,5.0
SOL-01517,2026-03-10,La Guajira,Rural,Plan_movil,Digital,Tecnico,2,1514000,37.8,Rechazada,Gestor_10,6,2026-03-16,,23800,,0.0,0.0,1465000.0,
SOL-01518,2026-02-18,C�rdoba,Rural,Plan_movil,Presencial,Tecnico,6,1342000,45.9,Rechazada,Gestor_12,13,2026-03-03,,32100,,1.0,0.0,1377000.0,
SOL-01519,2025-05-29,Bolívar,Urbano,Internet,Digital,Universitario,5,1416000,33.1,Aprobada,Gestor_13,1,2025-05-30,2025-06-01,16300,377200.0,,1.0,1613000.0,4.0
SOL-01520,2025-08-19,Norte de Santander,Urbano,Computador,Digital,Primaria,8,804000,68.5,Rechazada,Gestor_05,7,2025-08-26,,15500,,0.0,0.0,758000.0,
SOL-01521,2026-01-20,Atlántico,Urbano,Computador,Digital,Primaria,7,617000,74.5,Rechazada,Gestor_11,7,2026-01-27,,12500,,0.0,0.0,531000.0,
SOL-01522,2025-11-29,Norte de Santander,Urbano,Plan_movil,Presencial,Primaria,2,711000,89.8,Aprobada,Gestor_12,11,2025-12-10,2025-12-16,31200,242700.0,0.0,0.0,949000.0,4.0
SOL-01523,2026-06-15,Bolívar,Urbano,Biblioteca_digital,Presencial,Tecnico,8,1150000,30.9,Aprobada,Gestor_12,5,2026-06-20,2026-06-21,31800,52500.0,1.0,,1304000.0,5.0
SOL-01524,2025-05-14,Atlántico,Rural,Plan_movil,Presencial,Primaria,3,903000,71.6,Aprobada,Gestor_09,18,2025-06-01,2025-06-05,42000,262800.0,1.0,0.0,997000.0,4.0
SOL-01525,2026-04-11,Magdalena,Urbano,Internet,Digital,Primaria,4,882000,77.0,Rechazada,Gestor_10,3,2026-04-14,,19000,,0.0,0.0,931000.0,
SOL-01526,2026-01-15,Bolívar,Rural,Internet,Digital,Universitario,3,1739000,27.0,Rechazada,Gestor_11,1,2026-01-16,,20100,,1.0,0.0,1654000.0,
SOL-01527,2025-02-09,Bolívar,Urbano,Plan_movil,Digital,Primaria,7,528000,98.1,Aprobada,Gestor_05,10,2025-02-19,2025-02-21,21800,229800.0,1.0,,651000.0,4.0
SOL-01528,2025-12-18,Bolívar,Urbano,Internet,Digital,Tecnico,3,1131000,49.4,Aprobada,Gestor_15,9,2025-12-27,2025-12-30,17800,422800.0,0.0,0.0,1233000.0,5.0
SOL-01529,2025-01-09,Sucre,Rural,Plan_movil,Presencial,Secundaria,3,1369000,51.6,Rechazada,Gestor_14,12,2025-01-21,,27100,,,0.0,1341000.0,
SOL-01530,2025-12-11,Cesar,Urbano,Plan_movil,Digital,Tecnico,4,1237000,26.3,Aprobada,Gestor_09,8,2025-12-19,2025-12-22,21900,248200.0,,0.0,1336000.0,4.0
SOL-01531,2026-05-29,Bolívar,Urbano,Plan_movil,Presencial,Secundaria,4,1381000,62.7,Aprobada,Gestor_04,9,2026-06-07,2026-06-09,32300,228000.0,0.0,1.0,1481000.0,4.0
SOL-01532,2025-09-08,Cesar,Urbano,Internet,Presencial,Universitario,4,1467000,24.0,Rechazada,Gestor_10,10,2025-09-18,,28000,,,0.0,1388000.0,
SOL-01533,2026-06-08,La Guajira,Urbano,Plan_movil,Digital,Universitario,8,1371000,40.3,Rechazada,Gestor_05,8,2026-06-16,,12000,,1.0,1.0,1476000.0,
SOL-01534,2025-01-03,Bolívar,Rural,Beca,Digital,Primaria,4,990000,72.8,Aprobada,Gestor_15,4,2025-01-07,2025-01-14,16800,2054100.0,,,1175000.0,4.0
SOL-01535,2025-08-19,Magdalena,Urbano,Internet,Presencial,Primaria,3,959000,70.5,Rechazada,Gestor_09,15,2025-09-03,,45700,,0.0,0.0,892000.0,
SOL-01536,2025-10-20,Atlántico,Rural,Internet,Presencial,Secundaria,6,1364000,55.3,Aprobada,Gestor_04,21,2025-11-10,2025-11-13,33000,372600.0,1.0,0.0,1513000.0,5.0
SOL-01537,2026-01-17,atlántico,Rural,Biblioteca_digital,Presencial,Secundaria,6,759000,67.9,Aprobada,Gestor_05,12,2026-01-29,2026-01-30,21600,54100.0,1.0,0.0,870000.0,4.0
SOL-01538,2025-07-16,La Guajira,Rural,Plan_movil,Digital,Tecnico,4,1390000,48.3,Aprobada,Gestor_05,9,2025-07-25,2025-07-29,18400,265000.0,0.0,0.0,1512000.0,4.0
SOL-01539,2025-12-12,Atlántico,Urbano,Beca,Presencial,Secundaria,8,999000,74.0,Aprobada,Gestor_04,14,2025-12-26,2026-01-01,34700,1788300.0,1.0,1.0,1205000.0,4.0
SOL-01540,2025-03-11,Cesar,Urbano,Beca,Digital,Secundaria,5,939000,58.3,Aprobada,Gestor_04,11,2025-03-22,2025-03-26,13500,2536800.0,0.0,0.0,1197000.0,4.0
SOL-01541,2025-12-23,La Guajira,Rural,Internet,Presencial,Primaria,2,1091000,81.9,Aprobada,Gestor_11,15,2026-01-07,2026-01-07,35700,417300.0,0.0,0.0,1284000.0,3.0
SOL-01542,2025-12-23,Atlántico,Urbano,Beca,Presencial,Tecnico,7,1323000,52.0,Aprobada,Gestor_05,19,2026-01-11,2026-01-21,28600,2623600.0,0.0,0.0,,5.0
SOL-01543,2025-04-29,Cesar,Urbano,Biblioteca_digital,Presencial,Universitario,8,1528000,35.4,Aprobada,Gestor_12,10,2025-05-09,2025-05-10,31100,59400.0,0.0,1.0,,4.0
SOL-01544,2025-08-12,BOLÍVAR,Urbano,Computador,Presencial,Secundaria,5,1183000,55.9,Aprobada,Gestor_06,19,2025-08-31,2025-09-14,31500,1063400.0,1.0,0.0,1184000.0,4.0
SOL-01545,2026-06-16,norte de santander,Urbano,Biblioteca_digital,Digital,Secundaria,7,808000,63.8,Aprobada,Gestor_07,1,2026-06-17,2026-06-18,17700,47000.0,0.0,1.0,857000.0,5.0
SOL-01546,2025-08-05,Magdalena,Urbano,Internet,Digital,Primaria,5,668000,74.2,Aprobada,Gestor_15,1,2025-08-06,2025-08-08,16600,307600.0,0.0,,802000.0,5.0
SOL-01547,2025-01-25,Sucre,Urbano,Biblioteca_digital,Presencial,Secundaria,5,1046000,59.0,Aprobada,Gestor_06,9,2025-02-03,2025-02-04,32500,52900.0,1.0,0.0,1092000.0,4.0
SOL-01548,2025-06-15,Cesar,Urbano,Computador,Presencial,Secundaria,6,1176000,53.6,Rechazada,Gestor_15,10,2025-06-25,,33400,,1.0,,1344000.0,
SOL-01549,2025-11-04,Atlántico,Rural,Plan_movil,Digital,Primaria,2,1143000,58.0,Aprobada,Gestor_01,2,2025-11-06,2025-11-08,14300,245300.0,0.0,0.0,1256000.0,5.0
SOL-01550,2025-02-23,La Guajira,Urbano,Beca,Presencial,Secundaria,5,897000,70.0,Aprobada,Gestor_15,21,2025-03-16,2025-03-25,28900,2052900.0,1.0,0.0,,4.0
SOL-01551,2026-04-16,Norte de Santander,Rural,Computador,Presencial,Secundaria,4,902000,63.5,Aprobada,Gestor_02,12,2026-04-28,2026-05-13,30300,920200.0,0.0,0.0,1041000.0,4.0
SOL-01552,2025-09-11,Cesar,Urbano,Computador,Presencial,Secundaria,7,1229000,49.3,Rechazada,Gestor_07,7,2025-09-18,,33100,,0.0,,1189000.0,
SOL-01553,2026-06-04,Sucre,Rural,Internet,Digital,Secundaria,8,1035000,65.7,Aprobada,Gestor_14,6,2026-06-10,2026-06-13,12900,344600.0,1.0,0.0,1254000.0,4.0
SOL-01554,2026-05-21,córdoba,Urbano,Beca,Presencial,Primaria,6,501000,85.1,Rechazada,Gestor_03,18,2026-06-08,,30100,,0.0,0.0,487000.0,
SOL-01555,2026-01-27,Bolívar,Rural,Biblioteca_digital,Presencial,Tecnico,7,1155000,51.2,Rechazada,Gestor_12,10,2026-02-06,,35500,,0.0,0.0,1006000.0,
SOL-01556,2025-03-02,Atlántico,Urbano,Beca,Digital,Tecnico,4,1345000,37.9,Aprobada,Gestor_10,12,2025-03-14,2025-03-19,19500,2686200.0,0.0,,1461000.0,3.0
SOL-01557,2025-01-10,Cesar,Rural,Computador,Digital,Secundaria,4,1102000,54.1,Aprobada,Gestor_11,3,2025-01-13,2025-01-25,15000,1118500.0,,0.0,1091000.0,4.0
SOL-01558,2025-12-16,Magdalena,Urbano,Beca,Presencial,Primaria,5,890000,70.6,Rechazada,Gestor_13,17,2026-01-02,,31700,,,1.0,983000.0,
SOL-01559,2025-08-05,Córdoba,Rural,Internet,Presencial,Tecnico,4,1094000,51.9,Aprobada,Gestor_02,22,2025-08-27,2025-08-31,23000,397000.0,,,,2.0
SOL-01560,2025-06-22,Córdoba,Rural,Beca,Presencial,Universitario,2,1528000,33.8,Aprobada,Gestor_06,17,2025-07-09,2025-07-19,35600,2581400.0,1.0,0.0,1652000.0,4.0
SOL-01561,2025-03-30,Bolívar,Urbano,Biblioteca_digital,Presencial,Primaria,4,858000,97.3,Aprobada,Gestor_11,19,2025-04-18,2025-04-18,30400,45600.0,0.0,0.0,1094000.0,3.0
SOL-01562,2025-08-26,Bolívar,Urbano,Plan_movil,Presencial,Secundaria,5,735000,46.9,Rechazada,Gestor_04,8,2025-09-03,,43000,,0.0,0.0,713000.0,
SOL-01563,2025-05-10,Sucre,Rural,Biblioteca_digital,Digital,Primaria,7,810000,74.6,Aprobada,Gestor_12,5,2025-05-15,2025-05-16,15900,59600.0,0.0,1.0,895000.0,4.0
SOL-01564,2025-09-28,Bolívar,Urbano,Computador,Digital,Secundaria,4,933000,44.6,Aprobada,Gestor_15,5,2025-10-03,2025-10-23,20500,917000.0,0.0,0.0,,4.0
SOL-01565,2025-06-06,Córdoba,Rural,Plan_movil,Digital,Primaria,6,816000,79.8,Aprobada,Gestor_11,12,2025-06-18,2025-06-20,8400,228300.0,1.0,0.0,,4.0
SOL-01566,2026-04-11,magdalena,Urbano,Internet,Presencial,Secundaria,8,813000,68.5,Aprobada,Gestor_05,14,2026-04-25,2026-04-29,30600,369900.0,0.0,0.0,949000.0,4.0
SOL-01567,2025-03-04,La Guajira,Urbano,Internet,Digital,Secundaria,6,1041000,71.5,Rechazada,Gestor_15,8,2025-03-12,,11000,,1.0,0.0,1212000.0,
SOL-01568,2026-05-02,Atlántico,Rural,Plan_movil,Presencial,Secundaria,6,1325000,61.5,Rechazada,Gestor_06,12,2026-05-14,,37000,,0.0,0.0,1328000.0,
SOL-01569,2026-04-21,La Guajira,Urbano,Biblioteca_digital,Presencial,Secundaria,7,1035000,44.7,Rechazada,Gestor_03,5,2026-04-26,,26500,,1.0,0.0,1077000.0,
SOL-01570,2026-05-25,Magdalena,Rural,Beca,Digital,Secundaria,3,967000,59.6,Aprobada,Gestor_01,6,2026-05-31,2026-06-10,19500,2275200.0,,0.0,987000.0,4.0
SOL-01571,2025-09-01,Cesar,Urbano,Internet,Digital,Secundaria,8,999000,63.5,Rechazada,Gestor_03,5,2025-09-06,,15500,,1.0,1.0,,
SOL-01572,2025-03-31,Atlantico,Urbano,Computador,Presencial,Primaria,6,946000,67.0,Aprobada,Gestor_03,11,2025-04-11,2025-04-27,22400,1064000.0,1.0,0.0,940000.0,4.0
SOL-01573,2025-05-11,Sucre,Urbano,Beca,Presencial,Primaria,6,710000,72.9,Rechazada,Gestor_06,14,2025-05-25,,23000,,1.0,0.0,827000.0,
SOL-01574,2026-05-25,Córdoba,Urbano,Computador,Presencial,Tecnico,3,1334000,34.8,Rechazada,Gestor_04,8,2026-06-02,,46600,,,0.0,1254000.0,
SOL-01575,2026-04-15,Atlántico,Urbano,Biblioteca_digital,Digital,Primaria,7,779000,70.1,Rechazada,Gestor_07,3,2026-04-18,,14100,,0.0,0.0,810000.0,
SOL-01576,2025-10-22,Atlántico,Urbano,Biblioteca_digital,Digital,Tecnico,8,1216000,52.3,Aprobada,Gestor_13,3,2025-10-25,2025-10-28,13900,56100.0,1.0,0.0,1553000.0,4.0
SOL-01577,2025-09-08,Atlántico,Urbano,Computador,Presencial,Universitario,6,1587000,35.4,Rechazada,Gestor_15,26,2025-10-04,,27800,,1.0,0.0,1666000.0,
SOL-01578,2025-04-02,La Guajira,Urbano,Biblioteca_digital,Presencial,Secundaria,5,1240000,48.8,Aprobada,Gestor_11,13,2025-04-15,2025-04-15,34000,47100.0,0.0,1.0,,3.0
SOL-01579,2025-08-22,Cesar,Rural,Plan_movil,Presencial,Secundaria,7,902000,54.4,Rechazada,Gestor_02,15,2025-09-06,,36800,,0.0,0.0,962000.0,
SOL-01580,2026-03-17,Cesar,Urbano,Internet,Presencial,Secundaria,8,1136000,60.5,Aprobada,Gestor_12,13,2026-03-30,2026-04-05,28000,312900.0,1.0,,1156000.0,4.0
SOL-01581,2025-06-08,Bolívar,Urbano,Beca,Digital,Tecnico,6,1791000,46.8,Rechazada,Gestor_04,11,2025-06-19,,15200,,,0.0,1591000.0,
SOL-01582,2025-08-12,Magdalena,Urbano,Plan_movil,Digital,Universitario,6,1833000,24.7,Aprobada,Gestor_08,2,2025-08-14,2025-08-16,13600,253500.0,1.0,1.0,2117000.0,3.0
SOL-01583,2026-01-02,Cesar,Urbano,Beca,Presencial,Tecnico,3,1211000,48.8,Aprobada,Gestor_11,20,2026-01-22,2026-01-26,26300,2533300.0,1.0,,1386000.0,4.0
SOL-01584,2026-06-11,Magdalena,Rural,Computador,Presencial,Primaria,8,872000,74.7,Aprobada,Gestor_06,25,2026-07-06,2026-07-21,30500,959000.0,0.0,0.0,1013000.0,4.0
SOL-01585,2026-05-06,Norte de Santander,Urbano,Plan_movil,Presencial,Secundaria,5,1209000,39.4,Aprobada,Gestor_10,14,2026-05-20,2026-05-23,36000,232200.0,0.0,,1093000.0,3.0
SOL-01586,2025-07-13,Atlántico,Urbano,Internet,Presencial,Secundaria,7,1187000,55.4,Aprobada,Gestor_03,32,2025-08-14,2025-08-14,29100,339400.0,1.0,1.0,1201000.0,3.0
SOL-01587,2026-01-16,La Guajira,Urbano,Plan_movil,Presencial,Secundaria,4,1055000,55.2,Aprobada,Gestor_10,22,2026-02-07,2026-02-11,44000,214800.0,1.0,1.0,1207000.0,5.0
SOL-01588,2026-05-06,Magdalena,Urbano,Biblioteca_digital,Presencial,Primaria,2,777000,80.4,Aprobada,Gestor_12,14,2026-05-20,2026-05-22,26900,53100.0,0.0,1.0,869000.0,4.0
SOL-01589,2025-11-29,Magdalena,Rural,Internet,Presencial,Primaria,5,707000,80.6,Rechazada,Gestor_02,17,2025-12-16,,29800,,0.0,0.0,789000.0,
SOL-01590,2025-11-04,La Guajira,Urbano,Computador,Presencial,Tecnico,4,1575000,31.6,Rechazada,Gestor_15,15,2025-11-19,,29600,,1.0,0.0,1677000.0,
SOL-01591,2025-01-13,La Guajira,Rural,Computador,Digital,Secundaria,5,1116000,63.5,Rechazada,Gestor_03,9,2025-01-22,,16000,,1.0,0.0,1271000.0,
SOL-01592,2025-07-14,Norte de Santander,Urbano,Internet,Presencial,Secundaria,8,1141000,59.4,Rechazada,Gestor_01,11,2025-07-25,,38500,,0.0,0.0,1294000.0,
